RegionID,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
58216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193500,202300,227300,229800,232500,230200,237700,246500,240500,2.46E+05,235800,244200,230300,255600,265600,288500,263400,250600,237800,2.23E+05,220400,2.11E+05,232100,231300,2.44E+05,239400,226500
84402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142900,145700,136400,1.34E+05,162600,162700,165700,155100,131300,129500,128400,127200,138300,119300,138500,127300,148800,151300,171500,174500,177500,164200,165500,160500,163300,161400,161100,163500,169800,166400,148700,147800,149900,167500,150100,168700,163600,180100,166200,168600,164400,150100,151100,156400,169300,190400,199300,195700,172800,163700,174700,181800,182600,181600,179100,210700,216100,208300,179300,178100,187600,194800,195800,197500,192200,179300,195800,190900,2.19E+05,223200,244600,221800,225500,203900,206400,181200
90311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70300,72100,72400,70800,67800,66300,63200,60200,58600,63600,63600,65100,62400,63200,58700,58300,59500,65700,68400,7.30E+04,68600,68700,67400,69700,70300,67800,71500,78500,79800,78200,71900,70400,69100,66200,66800,68200,70400,71500,68400,63200,63300,65400,75200,75200,7.80E+04,70400,76600,8.20E+04,92100,86200,78200,74300,81300,79700,79300,80200,85900
91237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251100,250700,259500,2.52E+05,229900,215800,234200,239900,231100,225200,232200,2.56E+05,274300,2.85E+05,276400,269600,2.96E+05,304800,297700,251100,218100,218900,2.40E+05,278300,293600,293600
73248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126700,123200,121200,136400,142600,139900,133500,146900,171800,168500,163400,153600,154200,149600,152400,164800,168100,169500,158500,169100,164800,181200,174900,176900,168900,170800,168100,171300,174500,188100,188100,189600,171800,1.66E+05,160300,186400,195300,198800,182400,1.83E+05,181900,189500,187200,1.88E+05,193800,2.06E+05,234800,223400,215600,2.06E+05,227200,2.35E+05,2.23E+05,208400,219600,226800,233200,221400,2.16E+05,212700,222900,217900,231400,225600,258700,242700,253600,229500,253500,245100,253400,249200,265800,278800,264700,246300,227700,234700,239600,247800,2.56E+05,254600,244200,228900,226200,236200,258300,250700,
58391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291300,282800,272300,251700,227600,254300,261500,276100,275900,280800,261700,232300,223300,235300,255700,269900,274300,270800,270900,278500,278900,280200,286500,298200,284300,274700,271500,289200,289900,280300,265700,260300,260300,269800,286700,289200,282900,261200,254900,247800,259900,286600,277200,289500,243100,258300,2.63E+05,277900,301400
87884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127700,127500,132900,132400,135200,130900,130900,131600,129200,130100,130400,136600,137400,135600,138600,134100,134400,130100,134700,134900,133900,141600,140600,143800,136200,139600,138500,1.40E+05,139100,140300,141300,138700,138300,138200,144600,144600,143200,142200,143500,145100,1.49E+05,149200,150100,146800,148400,149600,148600,147300,152500,1.57E+05,160300,157400,157800,159400,160200,160300,1.62E+05,164600,1.66E+05,166500,172100,172800,169400,162600,165800,172600,170300,170600,167300,1.75E+05,175400,181700,185900,1.86E+05,181600,175600
69186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132600,155800,168700,158900,145200,142100,139800,140100,149400,139900,141200,132700,1.43E+05,154100,153500,157900,148700,149600,150200,155300,149400,145900,128400,131600,1.32E+05,149800,141900,165600,168600,186100,167700,178100,167100,166200,154300,1.61E+05,164500,161100,167400,170200,186100,177800,172200,163800,173200,201800,203900,207100,179900,168500,158800,180100,188500,187300,171600,177200,186600,177400,168100,162200,1.72E+05,183600,183900
73113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107800,113300,131900,139600,1.27E+05,107800,104100,1.12E+05,1.31E+05,129700,125200,123700,134400,133700,126200,124300,136300,140800,1.44E+05,140600,141300,1.37E+05,132800,130100,130500,131100,140700,137400,1.33E+05,121600,127200,136700,139400,150700,151400,152600,143800,139800,1.48E+05,143200,1.49E+05,143700,147600,143500,144300,151500,1.59E+05,163400,161200,164900,1.59E+05,168500,161700,166700,147100,141200,139700,149200,155500,152300,147600,159200,165300,182500,177400,1.97E+05,177100,180600,166100,187900,191400,188100,1.78E+05,172800,181900,184400,186400,192700,194300,195400,214700,228200,224600,
67783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265900,256300,246200,252100,243600,2.47E+05,238900,241600,247400,248700,275200,313200,306100,271400,251700,261600,278200,271700,276400,2.81E+05,282700,277200,275900,237900,254400,250200,282500,246900,264400,272600,280900,255800,231900,245400,246200,251700,244800,265700,2.55E+05,253500,264200,269700,272700,268300,286500,284400,260300,247300,241300,259100,273600,306400,293300,298700,297700,345400,332800,321700,287500,306900,304100,317300,299900,325700,341600,330300,313600,286400,302300,294800,296800,
84576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46E+05,135500,154400,142300,142600,116900,122300,105700,128300,131600,135800,125700,131100,141100,130800,133100,143900,137600,148100,140900,1.69E+05,145700,139500,127600,133700,127100,129800,134500,1.55E+05,149800,143300,135800,147300,148600,146700,136100,129800,135800,133300,1.45E+05,142200,152100,157700,163100,156500,159800,151100,155400,150600,154400,156300,140500,138300,139800,157400,166600,163700,173100,182200,170400,169400,168500,187400,1.79E+05,163500,157400,151900,146500,142200,1.49E+05,171800,182500,189400,1.86E+05,194400,194200,191200,185200,180600,175200,175700,177800,191800,175900,168400,165700,193100,200200,193400,178900
97297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67400,70600,7.10E+04,69700,68300,74500,74900,75300,68300,67600,67900,69500,74400,85600,91500,91100,79900,81500,89200,9.40E+04,91800,90300,93900,93400,88400,79100,79400,85600,95900,9.60E+04,97700,93800,98600,99100,105200,109600,111300,112400,114500,117200,123600,123900,119100,1.18E+05,118700,1.21E+05,124300,127500,132500,1.30E+05,124300,127600,121900,133300,134400,153600,154100,159200,151200,146900,144100,141400,138100,1.43E+05,1.39E+05,153200,146400,150200,142500,152200,156800,155800
73599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122300,121200,114700,128200,129200,134700,132300,125800,1.25E+05,99700,109200,107800,113100,120600,133500,148700,145700,143300,141300,133300,132300,123500,134600,1.28E+05,138800,1.41E+05,145800,144500,136300,134200,131200,134800,143800,150500,164700,155800,147800,127200,140400,152900,167200,161600,147600,150600,139600,1.40E+05,125400,139200,147600,152100,154900,150900
65443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41E+05,152300,1.56E+05,141800,1.35E+05,131400,1.36E+05,137300,137100,137400,146400,146700,1.48E+05,147500,149200,156800,1.43E+05,136700,127800,134200,143300,151400,1.53E+05,151500,1.47E+05,141800,125500,1.33E+05,143200,1.66E+05,170500,165500,147600,139100,136800,146500,146600,1.48E+05,146300,149200,159100,165400,185800,181100,1.68E+05,151900,164200,183300,186700,162100,158600,152600,172800,158900,164200,164400,181600,182800,178500,180800,1.91E+05,196900,2.04E+05,1.83E+05,184600,183600,203500,2.05E+05,201900,192800,200700,189400
79174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.91E+05,192900,192800,185500,1.90E+05,2.07E+05,2.14E+05,223900,228400,241500,243800,225700,233200,220100,248300,2.61E+05,285400,271100,247100,2.27E+05,224800,230700,241300,253900,244800,250700,239300,243300,2.23E+05,206300,214300,220600,229700,2.25E+05,2.25E+05,228700,235900,238800,236100,231900,245200,251100,256100,276400,270700,267900,246800,258900,264100,273900,271900,270700,280900,293200,316100,298600,295800,280900,270900,286700,276600,285300,263500,284900,320100,301800,270100,243600,273100,291400
79906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77200,71500,79600,85800,86500,87800,74200,77200,77400,81200,7.80E+04,73100,74200,73900,82100,85800,89200,8.50E+04,85600,89900,88700,89400,82500,107200,9.60E+04,104800,89100,88900,80700,79800,87200,97200,90600,91900,90500,90800,93400,102700,94900,95800,89800,101200,105300,99500,101900,97100,9.60E+04,96400,96100,102300,107400,113800,109600
97277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.86E+05,5.46E+05,551600,533900,536100,493500,571100,5.33E+05,583100,508100,500700,515500,549800,600100,535700,519900,539900,575700,596200,593700,580800,566600,569500,548700,575300,583100,613800,619900,680300,691300,678400,5.94E+05,603300,623900,670700,667400,6.59E+05,632100,650400,709100,700400,662300,633800,714500,719800,687800,652700,680100,6.79E+05,693700,7.26E+05,728200,670400,658200,665800,741100,769900,7.87E+05,7.32E+05,728300,739300,773500,7.22E+05,743700,797500,923300,860800,805800,800700,8.77E+05,954300,948800,956700,922100,881100,848500,853900,832600,895800,878500,835700,838700,801500,829800,787100,8.02E+05,803500,816400,847500,8.62E+05,829900,739600,824300,819700,846900,767300,798700,853300,8.06E+05
99083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233900,252600,226300,227800,223500,226800,201500,197500,199900,232800,230900,231700,217600,224600,227900,225700,224500,226100,230300,233500,234700,238200,238300,300400,304800,307900,254800,253600,255300,256500,2.59E+05,265200,275100,279900,285800,290100,294600,305400,305400,314700,310900,314400,317900,320600,323700,322400,329600,326500,316600,3.09E+05,316900,329600,3.46E+05,331700,325300,306300,318200,325300,331500,3.44E+05,337900,339200,329900,325100,324500
99221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,2.07E+05,219800,231800,2.32E+05,2.16E+05,213800,2.24E+05,236700,226600,207700,204900,211900,218400,220500,2.30E+05,232500,233200,259400,262900,271300,239500,241500,246700,255400,254800,243800,234400,238200,249700,287100,312800,314100,277900,264700,280500,300900,297100,286100,294100,282200,283300,284400,279100,294900,254600,300400,268400,298800,266400
89878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177900,168500,169500,151200,156600,153300,153500,139200,137300,150900,155100,171600,155600,1.69E+05,155700,151800,134300,131200,1.37E+05,139700,137700,135200,125500,131200,133700,142300,144600,143600,149500,136700,136900,126800,139500,1.39E+05,155100,155300,160200,160100,161900,154700
72208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141100,142900,154800,146400,174200,1.79E+05,194900,175800,177400,172400,153800,150100,152300,177400,185600,187300,179800,168300,154500,157400,1.61E+05,197500,191400,193500,159200,162700,158400,1.73E+05,177700,193200,193800,192600,221800,229700,227900,191400,202200,215600,218200,212900,197300,191900,182400,215300,236100,222600,224800,229500,249800,228400,213500,2.11E+05,228900,234600,257900,246600,246900,2.24E+05,238100,243600,250700,259500,248600,2.63E+05,243500,283800,267100,258800,255700,238600,245200,215100,256200,264700,263700
94250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178400,174600,173800,158600,153900,145600,149100,146900,1.50E+05,151800,147900,148100,132700,129400,130700,149900,161800,166900,161100,148400,157500,155500,160800,150700,153900,163200,157700,163100,159400,168700,168400,179500,179100,194500,1.92E+05,190100,179600,176600,1.77E+05,1.78E+05,181700,180600,1.88E+05,187700,188200,185700,189600,192400,186400,194100,201300,2.07E+05,205200,204700,212700,211200,217700,218500,228600,226100,227500,216400,222400,232500,2.73E+05,285200,291600,277200,291900,277500,266200,252300,248500,244600,
90801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.42E+05,146700,156100,149900,151400,143800,139500,149800,149400,136900,118100,130700,1.57E+05,158600,1.49E+05,145900,152200,156400,158400,1.69E+05,165400,163100,1.58E+05,160400,157300,161500,162100,185700,173900,178600,166700,175900,180200,176300,1.80E+05,181800,185800,181700,1.78E+05,184300,193400,195200,189600,177200,182300,192100,2.15E+05,211600,195800,196900,2.02E+05,221700,209800,202800,185200,186700,193900,212200,215300,
60746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261500,270900,264100,274700,2.74E+05,286700,279700,281300,266800,269100,284800,284300,315600,314600,310600,285700,289100,2.95E+05,301500,287500,311500,270600,285300,266600,308600,301400,312700,314400,334300,327300,332900,346600,337400,337800,311700,343300,339500,3.51E+05,342700,344400,322100,330100,3.60E+05,347500,3.36E+05,305400,3.27E+05,317900,297600,329200,365600,375300,353700,
66548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270600,263100,228200,241300,237800,258700,262600,261600,266300,239300,251200,266500,2.92E+05,2.88E+05,278400,275700,285700,310500,283100,270300,225900,2.55E+05,254100,276600,274200,284100,293200,296600,292400,289800,290500,301400,315800,326400,326100,306900,294700,370800,358500,375100,289100,3.34E+05,332900,342100,305100,293800,2.91E+05,316400,329500,
74143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142200,156700,158800,1.59E+05,153800,1.52E+05,145700,144100,173800,183300,184200,153400,143300,148600,161900,161500,179200,1.74E+05,179400,168300,168700,165900,168200,178900,1.79E+05,173400,158500,172200,172400,179500,196700,209400,212700,194300,174900,177100,178600,210200,213800,220100,212500,220600,215400,221100,219700,221200,196700,205700,223500,2.48E+05,236900,216100,224200,228400,246300,241300,247400,250300,261700,260300,253300,249900,262500,2.67E+05,272600,2.62E+05,273300,251100,277100,273800,283600,283600,274700,278100,254200,2.60E+05,259500,257600
94887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173700,185200,173700,1.80E+05,173200,1.82E+05,181300,1.89E+05,195700,205200,206700,2.03E+05,196300,200500,202700,210300,2.08E+05,2.04E+05,213100,216400,233900,231100,226300,2.26E+05,229800,222600,222800,217600,220800,216700,218600,229600,224200,223500,232700,241800,234400,248400,249400,264900,240400,269100,276900,271400,242100,247400,264400,276600
67226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523100,546700,545700,551300,5.55E+05,562400,567700,572600,559500,603400,574100,588500,536800,548600,542600,553200,565500,568700,563300,585400,596900,614300,5.88E+05,653100,6.48E+05,661200,5.85E+05,576400,563100,577200,557800,578900,598400,620900,6.22E+05,598100,6.05E+05,601700,601300,589700,600300,5.98E+05,606600,6.00E+05,6.57E+05,654100,648800,612500,639800,643400,655900,644800,652300,6.25E+05,621700,595900,5.94E+05,5.76E+05,580200,591300,5.99E+05,604300,602300,615600,619300,627100,633500,623800,610500,613900,648300,640100,624600,602300,624700,645300,631800,637900,628100,651700,643400,658600,646400,655600,640500,640500,6.30E+05,642800,657400,672100,689300,687800,682600,667700,6.79E+05,697200,6.82E+05,677300,
399680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352700,389400,412300,412200,442800,419600,425900,377600,394800,405400,426900,440300,430800,383500,365900,376600,424800,4.46E+05,427700,422900,430800,438900,460500,556800,558500,5.66E+05,465200,486500,482800,474300,464700,446500,429200,463800,450800,453700,384300,376200,372400,402200,435200,448200,414200,442800
66111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252200,231400,247200,246800,2.55E+05,233700,244300,245500,245700,254200,256400,275500,248600,254200,237300,243600,220400,230900,225800,249500,252700,251700,235500,225400,247700,259400,262400,252200,259200,265500,267500,248800,2.43E+05,231100,241900,231200,252400,253200,266400,2.55E+05,256700,278200,293700,276400,250700,234500,255900,256200
99028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214600,218200,2.27E+05,214600,209400,220900,2.41E+05,242100,220600,230300,224900,246400,232300,240700,233500,248200,2.48E+05,2.46E+05,250900,272400,286700,289900,284900,2.71E+05,271900,254800,250300,228300,266100,288100,306100,298500,288300,272800,272100,276900,308400,310700,303400,301800,293900,306300,302100,300600,305400,300800,309900,310800,3.20E+05,3.32E+05,347500,359400,358100,326300,319300,298600,305500,302600,341900,361800,398100,382100,376800,346700,332100,327400,323100,336800,332300,3.40E+05
65986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145900,159300,150800,136400,127800,149500,154600,156900,155600,157900,154400,138600,149400,156800,148700,145300,152800,1.52E+05,135100,119100,136300,145500,144800,134800,137200,148400,161300,171200,190900,194800
97473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506600,5.08E+05,520700,484600,475600,506500,499500,514700,486700,516700,515200,489400,492400,489300,4.74E+05,494100,517900,573200,538600,530600,515700,596300,596400,613400,591300,603800,610700,602100,6.56E+05,640200,642100,643600,667100,665300,636800,695500,677100,6.75E+05,617100,634400,618700,621200,657300,677500,680300,675900,677600,669900,663200,666800,670300,6.74E+05,687400,701200,703700,710400,725300,736900,719100,702700,698600,6.98E+05,695800,716500,724200,740300,724100,705900,697800,695500,736300,773900,8.12E+05,826400,838100,780900,7.61E+05,744900,790200,820600,820900,811200,798100,807300,785900,834900,841100,861500,805600,751800,762600
97387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181300,178100,172700,176500,1.87E+05,196600,196600,190100,199200,198500,201300,213600,227600,221900,221900,219800,2.28E+05,253900,252900,245300,204600,213100,209600,217700,2.05E+05,224800,228900,226300,220900,218100,238300,225700,227100,2.14E+05,230400,217700,227900,236200,247900,239500,2.15E+05,219300,226100,253600,246900,254400,282900,291400,283900,247200,2.46E+05,270600,280900,301900,280700,288900,283100,2.94E+05,2.86E+05,289100,2.83E+05,282200,271800,277500,330500,341200,3.40E+05,285300,278800,285100,293400
399728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233900,244800,245700,240900,246800,240900,250700,241900,254500,239600,251200,255200,280900,281700,280900,274500,275300,250300,2.54E+05,268400,279900,271500,268900,277900,2.78E+05,2.74E+05,267900,290700,285900,292800,2.74E+05,281100,293100,244900,283700,263900,310500,270800,280800,284800,288100,307800,332700,338500,325200,313300,323700,329500,324300,329900,322600,3.35E+05,339300,315400,322300,317100,357200,341500,333300,314200,388400,364600,406700,3.33E+05
69241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145500,144300,151500,154300,160300,160100,175100,168500,169500,169200,145200,148100,139400,167400,155900,167700,166500,174100,164500,155600,151200,143800,153600,156700,165800,163600,182300,162700,183700,166200,192700,164700,168400,155300,167900,183100,188600,202800,175800,194700
91919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264100,276900,3.02E+05,300500,313600,292400,2.79E+05,275700,266300,281600,267200,276200,279300,299400,283500,269400,245600,250200,253900,259700,2.44E+05,222500,235900,247800,2.70E+05,254300,
75586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175600,182500,173900,175400,168200,1.87E+05,197200,214900,210700,2.04E+05,183600,178800,175700,184200,191200,192500,190700,198800,200100,1.90E+05,1.73E+05,168400,179600,180400,196900,191200,216200,212900,219200,199800,203500,210700,204500,207500,213300,232900,235800,227200,216400,202500,204400
61221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247600,235800,2.31E+05,215200,211700,207100,202400,193300,1.95E+05,203100,213600,221300,225300,203800,195600,199800,225300,226600,242600,255900,263600,224900,218400,2.22E+05,243200,237900,242600,253300,259400,251400,248400,243500,234600,220100,235400,235800,2.43E+05,228300,2.33E+05,235900,230900,225800,225800,238900,255100,261600,252800,239900,244700,245600,251800,238100,247500,246900,2.42E+05,238700,236700,259500,244200,245100,246100,274700,271500,272600,263500,283700,284500,273500,253900,245200,255900,265600,2.61E+05,256100,266100,281800,288100,289800,280700,269500,264700,261900,296500,295500,308900
61959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353100,341500,327100,292500,3.17E+05,322800,343200,335900,328700,329500,316100,344200,332100,349800,319600,335600,3.34E+05,349700,346100,350100,363100,355100,372700,3.48E+05,3.32E+05,318300,342100,369700,369900,3.61E+05,356200,362900,368500,370200,393600,3.97E+05,422900,378800,372900,354900,360200,362800,361500,375400,408500,390500,409300,372900,391400,
85935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276700,241800,233400,250600,239400,245500,216500,215200,207400,209700,203500,212600,198500,193100,186700,227100,231900,228600,211100,197100,2.10E+05,210400,218400,210200,220900,2.36E+05,2.38E+05,223800,234200,2.49E+05,236800,234300,234700,243100,260900,244800,250200,2.21E+05,236100,253600,270400,265500,261200,235400,231900,248100,241400,2.61E+05,258700,282600,270500,234500
65687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421400,438300,438500,460900,474800,515500,460800,424200,403700,3.43E+05,368600,350600,457800,453800,430400,355200,380100,403400,4.25E+05,347800,327400,362700,373800,352600,382700,437100,
73393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65E+05,454100,448400,437700,4.19E+05,412800,404100,412800,398400,4.05E+05,401100,470500,451600,444200,378700,3.73E+05,382800,388400,387200,374400,441800,462400,460300,4.15E+05,416800,409300,404400,398800,420200,437700,487300,495200,5.02E+05,468900,484300,4.64E+05,434800,429200,446100,451500,433800,383900,3.91E+05,421300,471300,450500,426600,379700,424700,428300,443300,446200,449800,451400,444400,456100,474300,498300,511100,532700,499500,486400,496500,
399672,302700,315600,317500,305600,281200,297200,273700,276500,243300,259700,248400,238500,221100,214700,196200,201900,193100,198100,190300,213300,234100,243500,2.23E+05,217300,210400,235400,233100,227500,212500,208700,205700,202400,196800,202600,208200,210600,204400,1.90E+05,187800,184600,195900,186900,192600,2.03E+05,213100,204600,203100,188800,200500,185700,201500,200800,190400,1.91E+05,1.84E+05,212800,228100,224800,225200,220400,272400,273400,289400,2.68E+05,281400,274700,271100,2.68E+05,267200,280700,269800,265800,247500,262300,262700,279700,2.64E+05,275500,2.77E+05,282900,282700,284400,301300,304300,313700,314500,324100,308600,309400,304700,320400,316500,3.11E+05,310200,310100,320500,321500,339700,340800,352300,348400,351600,327100,326200,333200,347400,360200,367900,380400,360300,350800,341900,356400,364200,377500,399800,417200,4.09E+05,402700,407300,418100,410600,400400,406100,408700,406600,401600,408600,434400,423100,428500,403300,416400,411900,,,
58811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315500,318100,299500,310900,307400,3.06E+05,302200,320500,322400,3.17E+05,295300,296700,298800,300600,319100,312100,3.10E+05,336900,344300,340600,326200,330400,336100,314500,318100,322300,320900,331800,330500,331800,310500,319700,315400,319900,326500,321500,329600,341900,354200,352500,338600,337400,340900,335500,369800,378200,379200,346800,333600,337200,338200,342100,352100,360600,345600,349900,3.53E+05,377200,3.85E+05,381400,393900,381300,390700,355400,3.59E+05,353200,383300,360600,374100,375500,404800,396400,391400,381500
