date,high,low,open,close,volume
2019-07-02 13:30:00,295.7850,295.3386,295.4450,295.7000,7532778
2019-07-02 12:30:00,295.7342,291.4901,295.0023,295.4523,5392354
2019-07-02 11:30:00,295.6200,294.9000,295.6000,294.9900,7048540
2019-07-02 10:30:00,296.1500,295.5500,295.9100,295.6001,8182349
2019-07-02 09:30:00,296.1973,295.4065,295.6210,295.9210,9641745
2019-07-01 15:30:00,295.7700,295.1800,295.1800,295.2900,10287549
2019-07-01 14:30:00,295.2700,294.3300,294.3850,295.1799,6549561
2019-07-01 13:30:00,294.9200,294.3600,294.8500,294.3800,5114785
2019-07-01 12:30:00,295.5823,294.7665,295.2545,294.8695,6226215
2019-07-01 11:30:00,295.8000,295.1400,295.3100,295.2400,6257774
2019-07-01 10:30:00,296.0800,295.2900,295.7200,295.3100,7820132
2019-07-01 09:30:00,296.9200,295.6800,296.6800,295.7200,18364933
2019-06-28 15:30:00,293.4600,292.2300,292.3000,293.4400,9098557
2019-06-28 14:30:00,292.6900,292.2700,292.5800,292.3000,6390104
2019-06-28 13:30:00,292.8700,292.4600,292.7552,292.5800,3724298
2019-06-28 12:30:00,293.1400,292.6800,293.0600,292.7550,4263889
2019-06-28 11:30:00,293.1900,292.3548,292.3850,293.0600,4861667
2019-06-28 10:30:00,292.5400,292.0400,292.1350,292.3900,4179558
2019-06-28 09:30:00,292.8300,292.0100,292.5800,292.1351,8376918
2019-06-27 15:30:00,291.9000,291.4700,291.6600,291.7500,5667195
2019-06-27 14:30:00,292.0500,291.5600,291.9450,291.6625,3144684
2019-06-27 13:30:00,292.0600,291.7800,291.9200,291.9450,3720048
2019-06-27 12:30:00,291.9300,291.6300,291.6300,291.9200,2663622
2019-06-27 11:30:00,291.8250,290.9800,291.1100,291.6200,3757354
2019-06-27 10:30:00,291.8300,290.8900,291.6300,291.1100,6468791
2019-06-27 09:30:00,291.9600,291.2200,291.3100,291.6200,7734921
2019-06-26 15:30:00,291.0600,290.4000,290.6800,290.4600,9311002
2019-06-26 14:30:00,291.2703,290.6147,291.0005,290.6805,7917761
2019-06-26 13:30:00,291.4228,290.9724,291.0209,290.9959,4423273
2019-06-26 12:30:00,291.6800,291.0100,291.3800,291.0150,2939934
2019-06-26 11:30:00,291.5800,291.1100,291.4900,291.3800,3782751
2019-06-26 10:30:00,291.8000,291.2050,291.2900,291.4800,4108800
2019-06-26 09:30:00,292.3100,291.0400,291.7500,291.2900,10808244
2019-06-25 15:30:00,291.4000,290.6400,291.3000,290.7900,16812883
2019-06-25 14:30:00,291.8282,290.9924,291.4709,291.3209,10988759
2019-06-25 13:30:00,292.4600,291.4300,292.0800,291.4700,7191593
2019-06-25 12:30:00,292.8735,291.5723,292.5477,292.0877,9687678
2019-06-25 11:30:00,292.7600,292.3800,292.6100,292.5300,4527747
2019-06-25 10:30:00,293.2017,292.5067,292.7893,292.6193,8439064
2019-06-25 09:30:00,294.0126,292.6513,293.7123,292.7922,9782850
